,id,type,geometry_name,geometry.type,geometry.coordinates,properties.longitude,properties.latitude,properties.satelite,properties.pais,properties.estado,properties.municipio,properties.data_hora_gmt,properties.risco_fogo,properties.precipitacao,properties.numero_dias_sem_chuva
7580,focos_ams_24h.8b7de183-f8bf-3484-a79d-b1903dff8b95,Feature,geom,Point,"[-62.15, -22.55]",-62.15,-22.55,GOES-16,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-29T23:03:05+00:00,0.9,0.0,6.0
7581,focos_ams_24h.86dcb8cd-3a8c-340f-8250-af56b3ca7c7d,Feature,geom,Point,"[-61.79, -22.68]",-61.79,-22.68,GOES-16,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-29T23:03:02+00:00,0.7,0.0,6.0
7582,focos_ams_24h.b966912f-a132-3038-9247-7674232316fb,Feature,geom,Point,"[-61.79, -22.7]",-61.79,-22.7,GOES-16,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-29T23:03:02+00:00,0.5,0.0,6.0
7583,focos_ams_24h.2658beaa-ef75-3e4a-b9ba-3249fab50138,Feature,geom,Point,"[-61.83, -22.68]",-61.83,-22.68,GOES-16,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-29T23:03:02+00:00,0.4,0.0,6.0
7584,focos_ams_24h.476c89b5-51b4-3e03-8b81-b94d2ca7721a,Feature,geom,Point,"[-59.09, -23.35]",-59.09,-23.35,GOES-16,Paraguay,Presidente Hayes,Pozo Colorado,2021-12-29T23:03:00+00:00,1.0,0.0,11.0
7585,focos_ams_24h.42c5c196-3d18-3081-83b2-ef61c8f478a9,Feature,geom,Point,"[-59.09, -23.33]",-59.09,-23.33,GOES-16,Paraguay,Presidente Hayes,Pozo Colorado,2021-12-29T23:03:00+00:00,1.0,0.0,10.0
7586,focos_ams_24h.f7ef07a8-6fd2-3f98-9552-5c5d6b7ea117,Feature,geom,Point,"[-59.11, -23.33]",-59.11,-23.33,GOES-16,Paraguay,Presidente Hayes,Pozo Colorado,2021-12-29T23:03:00+00:00,0.9,0.0,10.0
7587,focos_ams_24h.68f88b96-ffe8-3406-927f-00d82f3004db,Feature,geom,Point,"[-59.62, -24.35]",-59.62,-24.35,GOES-16,Argentina,Formosa,Patiño,2021-12-29T23:02:54+00:00,1.0,0.0,16.0
7588,focos_ams_24h.db5c2528-7e8f-3760-88f6-face27142dd5,Feature,geom,Point,"[-59.64, -24.34]",-59.64,-24.34,GOES-16,Argentina,Formosa,Patiño,2021-12-29T23:02:54+00:00,1.0,0.0,16.0
7589,focos_ams_24h.9b9a19e6-5529-3993-99c8-795c221a8e8f,Feature,geom,Point,"[-59.63, -24.32]",-59.63,-24.32,GOES-16,Argentina,Formosa,Patiño,2021-12-29T23:02:54+00:00,1.0,0.0,16.0
7590,focos_ams_24h.4cfd9eb8-f53c-39a2-b98f-c64489d15806,Feature,geom,Point,"[-58.8, -24.17]",-58.8,-24.17,GOES-16,Paraguay,Presidente Hayes,Villa Hayes,2021-12-29T23:02:54+00:00,0.9,0.0,16.0
7591,focos_ams_24h.6518f8d1-6a2a-3a58-9378-e578d6c2875a,Feature,geom,Point,"[-60.27, -24.4]",-60.27,-24.4,GOES-16,Argentina,Formosa,Patiño,2021-12-29T23:02:54+00:00,1.0,0.0,0.0
7592,focos_ams_24h.dc7b2ffc-d177-33c5-bf92-bbee47616132,Feature,geom,Point,"[-60.29, -24.4]",-60.29,-24.4,GOES-16,Argentina,Formosa,Patiño,2021-12-29T23:02:54+00:00,1.0,0.0,0.0
7593,focos_ams_24h.009962da-d8d2-3aa4-80d9-8f24fca0769c,Feature,geom,Point,"[-58.82, -24.17]",-58.82,-24.17,GOES-16,Paraguay,Presidente Hayes,Villa Hayes,2021-12-29T23:02:54+00:00,0.7,0.0,16.0
7594,focos_ams_24h.5b497a21-7128-31c8-af00-50f404a62492,Feature,geom,Point,"[-58.19, -24.88]",-58.19,-24.88,GOES-16,Paraguay,Presidente Hayes,Villa Hayes,2021-12-29T23:02:52+00:00,1.0,0.4,10.0
7595,focos_ams_24h.3cd846e9-d92d-37de-b8fd-6e5aef1c864a,Feature,geom,Point,"[-58.17, -24.88]",-58.17,-24.88,GOES-16,Paraguay,Presidente Hayes,Villa Hayes,2021-12-29T23:02:52+00:00,0.8,0.4,10.0
7596,focos_ams_24h.7b592461-bcda-3417-a661-2ba8b03f5b91,Feature,geom,Point,"[-58.72, -25.06]",-58.72,-25.06,GOES-16,Argentina,Formosa,Pilagás,2021-12-29T23:02:49+00:00,1.0,0.4,6.0
7597,focos_ams_24h.dbf31455-b103-3fb9-b458-3fd925c3b0cb,Feature,geom,Point,"[-58.7, -25.06]",-58.7,-25.06,GOES-16,Argentina,Formosa,Pilagás,2021-12-29T23:02:49+00:00,1.0,0.6,5.0
7598,focos_ams_24h.ab8fc08f-2aa2-3db6-88b0-7d25a0a43722,Feature,geom,Point,"[-58.25, -25.16]",-58.25,-25.16,GOES-16,Argentina,Formosa,Pilcomayo,2021-12-29T23:02:49+00:00,0.8,1.6,15.0
7599,focos_ams_24h.9098ea28-48cc-3b62-93eb-60a635d254b2,Feature,geom,Point,"[-58.45, -25.49]",-58.45,-25.49,GOES-16,Argentina,Formosa,Pilcomayo,2021-12-29T23:02:46+00:00,1.0,0.1,7.0
7600,focos_ams_24h.9dd92fea-b445-3ec5-b91a-630f19f91700,Feature,geom,Point,"[-55.25, -25.57]",-55.25,-25.57,GOES-16,Paraguay,Alto Paraná,San Cristóbal,2021-12-29T23:02:46+00:00,1.0,0.1,9.0
7601,focos_ams_24h.67168404-c07b-3b94-8386-d7f026044601,Feature,geom,Point,"[-61.01, -26.08]",-61.01,-26.08,GOES-16,Argentina,Chaco,General Güemes,2021-12-29T23:02:44+00:00,0.8,0.0,7.0
7602,focos_ams_24h.ba954dd9-9708-3646-ba9f-179571be2684,Feature,geom,Point,"[-61.05, -26.13]",-61.05,-26.13,GOES-16,Argentina,Chaco,Almirante Brown,2021-12-29T23:02:44+00:00,0.9,0.0,7.0
7603,focos_ams_24h.41d3af52-a8cf-3063-81e0-93bcdf55210c,Feature,geom,Point,"[-61.01, -26.1]",-61.01,-26.1,GOES-16,Argentina,Chaco,General Güemes,2021-12-29T23:02:44+00:00,0.8,0.0,7.0
7604,focos_ams_24h.e11efcc3-fe6a-3f8a-af74-5b4bfd1598a6,Feature,geom,Point,"[-61.03, -26.13]",-61.03,-26.13,GOES-16,Argentina,Chaco,Almirante Brown,2021-12-29T23:02:44+00:00,0.8,0.0,7.0
7605,focos_ams_24h.e87f4b9e-5338-3286-8a76-6693c18ee560,Feature,geom,Point,"[-61.47, -27.2]",-61.47,-27.2,GOES-16,Argentina,Chaco,Doce de Octubre,2021-12-29T23:02:39+00:00,0.8,0.0,7.0
7606,focos_ams_24h.0f82add7-6e98-3297-b5e5-5b21f3b1c2e3,Feature,geom,Point,"[-56.91, -27.54]",-56.91,-27.54,GOES-16,Paraguay,Misiones,Ayolas,2021-12-29T23:02:36+00:00,0.6,0.0,7.0
7607,focos_ams_24h.b2a2cf63-194e-30bd-af68-02a74d31cfaa,Feature,geom,Point,"[-56.89, -27.55]",-56.89,-27.55,GOES-16,Paraguay,Misiones,Ayolas,2021-12-29T23:02:36+00:00,0.7,0.0,7.0
7608,focos_ams_24h.8fea2db4-f5ce-385a-9034-7c5a2719098b,Feature,geom,Point,"[-60.75, -28.34]",-60.75,-28.34,GOES-16,Argentina,Santa Fe,Vera,2021-12-29T23:02:31+00:00,1.0,0.0,7.0
7609,focos_ams_24h.6f5346cd-c184-38a2-9bb9-b23c880a478b,Feature,geom,Point,"[-60.75, -28.36]",-60.75,-28.36,GOES-16,Argentina,Santa Fe,Vera,2021-12-29T23:02:31+00:00,1.0,0.0,7.0
7610,focos_ams_24h.64063447-c021-3dd7-bdbb-5e496d84857d,Feature,geom,Point,"[-60.73, -28.34]",-60.73,-28.34,GOES-16,Argentina,Santa Fe,Vera,2021-12-29T23:02:31+00:00,1.0,0.0,7.0
7611,focos_ams_24h.af6922bd-545f-3007-8294-2a65bd691c33,Feature,geom,Point,"[-59.5, -30.07]",-59.5,-30.07,GOES-16,Argentina,Corrientes,Esquina,2021-12-29T23:02:23+00:00,1.0,0.0,16.0
7612,focos_ams_24h.0999e2fc-2404-3657-91f9-a39a85136ffb,Feature,geom,Point,"[-59.47, -30.07]",-59.47,-30.07,GOES-16,Argentina,Corrientes,Esquina,2021-12-29T23:02:23+00:00,0.9,0.0,16.0
7613,focos_ams_24h.81f0993f-f2da-3055-b34e-fbe050ced289,Feature,geom,Point,"[-59.49, -30.1]",-59.49,-30.1,GOES-16,Argentina,Corrientes,Esquina,2021-12-29T23:02:23+00:00,0.9,0.0,16.0
7614,focos_ams_24h.e65ab4ce-43f2-3dbe-9dc8-a49bf2a4ead8,Feature,geom,Point,"[-52.75, -30.73]",-52.75,-30.73,GOES-16,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,2021-12-29T23:02:20+00:00,0.8,0.0,15.0
7615,focos_ams_24h.a25a4e57-5fdb-328d-856d-41f2f7e4746c,Feature,geom,Point,"[-58.13, -31.49]",-58.13,-31.49,GOES-16,Argentina,Entre Ríos,Concordia,2021-12-29T23:02:15+00:00,1.0,0.0,15.0
7616,focos_ams_24h.098cbfc8-6246-374e-8145-5d604d5183e1,Feature,geom,Point,"[-53.94, -31.71]",-53.94,-31.71,GOES-16,Brasil,RIO GRANDE DO SUL,HULHA NEGRA,2021-12-29T23:02:15+00:00,1.0,0.0,8.0
7617,focos_ams_24h.39c04b5e-dc38-3dea-8884-d3cfb7be633e,Feature,geom,Point,"[-53.93, -31.74]",-53.93,-31.74,GOES-16,Brasil,RIO GRANDE DO SUL,HULHA NEGRA,2021-12-29T23:02:15+00:00,0.9,0.0,8.0
7618,focos_ams_24h.72f612b4-ba13-3d3a-9551-7edc9783c357,Feature,geom,Point,"[-57.47, -32.47]",-57.47,-32.47,GOES-16,Uruguay,Río Negro,n.a64,2021-12-29T23:02:10+00:00,0.8,0.0,8.0
7619,focos_ams_24h.4ffb15cb-5c1c-3b5c-8090-2f9c31ef70b2,Feature,geom,Point,"[-57.48, -32.49]",-57.48,-32.49,GOES-16,Uruguay,Río Negro,n.a64,2021-12-29T23:02:10+00:00,1.0,0.0,8.0
7620,focos_ams_24h.6ed5c2b3-ea55-30d7-99ef-8fc84c783072,Feature,geom,Point,"[-57.46, -32.49]",-57.46,-32.49,GOES-16,Uruguay,Río Negro,n.a64,2021-12-29T23:02:10+00:00,0.7,0.0,8.0
7621,focos_ams_24h.0fc533b8-67db-32fa-a383-6ba300bd3045,Feature,geom,Point,"[-57.93, -32.93]",-57.93,-32.93,GOES-16,Uruguay,Río Negro,n.a76,2021-12-29T23:02:07+00:00,1.0,0.0,8.0
7622,focos_ams_24h.1bd0a137-9638-33af-9194-590b98c13e95,Feature,geom,Point,"[-57.93, -32.91]",-57.93,-32.91,GOES-16,Uruguay,Río Negro,n.a76,2021-12-29T23:02:07+00:00,1.0,0.0,8.0
7623,focos_ams_24h.8e6386ce-7f77-3f7a-af1e-0427810c3b4b,Feature,geom,Point,"[-60.53, -33.01]",-60.53,-33.01,GOES-16,Argentina,Entre Ríos,Victoria,2021-12-29T23:02:07+00:00,0.7,0.3,8.0
7624,focos_ams_24h.d8537960-cd11-353f-87ba-03d48d1319da,Feature,geom,Point,"[-60.53, -33.03]",-60.53,-33.03,GOES-16,Argentina,Entre Ríos,Victoria,2021-12-29T23:02:07+00:00,0.6,0.3,8.0
7625,focos_ams_24h.1ef3f536-465e-387c-91cb-c71f37592082,Feature,geom,Point,"[-60.51, -33.03]",-60.51,-33.03,GOES-16,Argentina,Entre Ríos,Victoria,2021-12-29T23:02:07+00:00,0.6,0.2,8.0
7626,focos_ams_24h.c2c7444b-24c8-3f26-8f6a-3005d095e3de,Feature,geom,Point,"[-59.4, -33.63]",-59.4,-33.63,GOES-16,Argentina,Entre Ríos,Gualeguay,2021-12-29T23:02:04+00:00,0.7,0.0,8.0
7627,focos_ams_24h.daf1e7c6-53b8-32bf-a5f6-eec6e761432d,Feature,geom,Point,"[-59.23, -33.76]",-59.23,-33.76,GOES-16,Argentina,Entre Ríos,Gualeguay,2021-12-29T23:02:04+00:00,0.5,0.0,8.0
7628,focos_ams_24h.25298b0d-6a0d-3336-b653-3e9656d35673,Feature,geom,Point,"[-59.18, -33.76]",-59.18,-33.76,GOES-16,Argentina,Entre Ríos,Islas del Ibicuy,2021-12-29T23:02:04+00:00,0.6,0.0,8.0
7629,focos_ams_24h.e4ed59b4-90e7-3346-990f-25048f12104e,Feature,geom,Point,"[-59.37, -33.64]",-59.37,-33.64,GOES-16,Argentina,Entre Ríos,Gualeguay,2021-12-29T23:02:04+00:00,0.7,0.0,8.0
7630,focos_ams_24h.cfbac916-12d8-3763-889e-aadd9b2be6af,Feature,geom,Point,"[-59.18, -33.79]",-59.18,-33.79,GOES-16,Argentina,Entre Ríos,Islas del Ibicuy,2021-12-29T23:02:04+00:00,0.5,0.0,8.0
7631,focos_ams_24h.260926a4-9584-3ee0-89e9-6e35e40c3164,Feature,geom,Point,"[-59.22, -33.81]",-59.22,-33.81,GOES-16,Argentina,Buenos Aires,Baradero,2021-12-29T23:02:02+00:00,-999.0,0.0,8.0
7632,focos_ams_24h.47d0867e-e7dd-33d1-9735-362ba3b63a62,Feature,geom,Point,"[-58.8, -33.99]",-58.8,-33.99,GOES-16,Argentina,Buenos Aires,Campana,2021-12-29T23:02:02+00:00,0.5,0.0,8.0
7633,focos_ams_24h.7c1a8cd8-e458-35c0-9112-e318090aaf14,Feature,geom,Point,"[-58.55, -34.22]",-58.55,-34.22,GOES-16,Argentina,Buenos Aires,San Fernando (1),2021-12-29T23:02:02+00:00,0.9,0.0,8.0
7634,focos_ams_24h.4f7e1569-6e64-343a-9675-29b94c52ac22,Feature,geom,Point,"[-63.62, 9.64]",-63.62,9.64,GOES-16,Venezuela,Monagas,Santa Barbara,2021-12-29T22:56:32+00:00,1.0,0.0,4.0
7635,focos_ams_24h.3be26dcb-6159-3d38-98c9-4b894b7ac285,Feature,geom,Point,"[-48.42, -2.85]",-48.42,-2.85,GOES-16,Brasil,PARÁ,TOMÉ-AÇU,2021-12-29T22:55:10+00:00,0.1,0.9,3.0
7636,focos_ams_24h.b95b413c-6df0-3ba5-a0d1-4672c45171af,Feature,geom,Point,"[-61.59, -17.56]",-61.59,-17.56,GOES-16,Bolivia,Santa Cruz,Chiquitos,2021-12-29T22:53:35+00:00,0.6,0.2,4.0
7637,focos_ams_24h.bb45abc4-c72b-3df5-8af6-f37e4efcd0fb,Feature,geom,Point,"[-61.57, -17.56]",-61.57,-17.56,GOES-16,Bolivia,Santa Cruz,Chiquitos,2021-12-29T22:53:35+00:00,0.9,0.2,4.0
7638,focos_ams_24h.1bf1ef70-f558-3e6c-a7eb-51ad4a7fea28,Feature,geom,Point,"[-61.59, -17.58]",-61.59,-17.58,GOES-16,Bolivia,Santa Cruz,Chiquitos,2021-12-29T22:53:35+00:00,0.3,0.2,4.0
7639,focos_ams_24h.28f0f858-5f5d-3769-afb2-1e36d13c4ab2,Feature,geom,Point,"[-61.57, -17.58]",-61.57,-17.58,GOES-16,Bolivia,Santa Cruz,Chiquitos,2021-12-29T22:53:35+00:00,0.5,0.2,4.0
7640,focos_ams_24h.7b6254c9-614d-37c3-9fac-7633503d91ba,Feature,geom,Point,"[-61.94, -17.68]",-61.94,-17.68,GOES-16,Bolivia,Santa Cruz,Chiquitos,2021-12-29T22:53:33+00:00,0.3,0.3,4.0
7641,focos_ams_24h.ee183255-ad2c-3a0d-9414-dd26f5252630,Feature,geom,Point,"[-62.07, -17.73]",-62.07,-17.73,GOES-16,Bolivia,Santa Cruz,Chiquitos,2021-12-29T22:53:33+00:00,0.4,1.5,3.0
7642,focos_ams_24h.6ceee619-4a4d-39ac-b58f-50f419b221b7,Feature,geom,Point,"[-62.07, -17.71]",-62.07,-17.71,GOES-16,Bolivia,Santa Cruz,Chiquitos,2021-12-29T22:53:33+00:00,0.2,1.4,3.0
7643,focos_ams_24h.a1a5ba5f-598b-3bde-8417-0ab0d0b32a1f,Feature,geom,Point,"[-61.5, -17.68]",-61.5,-17.68,GOES-16,Bolivia,Santa Cruz,Chiquitos,2021-12-29T22:53:33+00:00,0.3,0.5,4.0
7644,focos_ams_24h.44f7ebe2-0ddf-353c-8271-b4296d04f35d,Feature,geom,Point,"[-62.15, -22.57]",-62.15,-22.57,GOES-16,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-29T22:53:04+00:00,1.0,0.0,6.0
7645,focos_ams_24h.0225d370-f1e1-31b5-9d2c-01cb276b6411,Feature,geom,Point,"[-61.83, -22.68]",-61.83,-22.68,GOES-16,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-29T22:53:04+00:00,0.4,0.0,6.0
7646,focos_ams_24h.407ccdb6-5b72-378d-b892-482b79d852ee,Feature,geom,Point,"[-61.79, -22.68]",-61.79,-22.68,GOES-16,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-29T22:53:04+00:00,0.7,0.0,6.0
7647,focos_ams_24h.96f9cef1-e34b-3c1e-925c-73bdb622b320,Feature,geom,Point,"[-61.79, -22.7]",-61.79,-22.7,GOES-16,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-29T22:53:04+00:00,0.5,0.0,6.0
7648,focos_ams_24h.225d01cc-0f65-339c-947b-75296e605d08,Feature,geom,Point,"[-56.64, -22.82]",-56.64,-22.82,GOES-16,Paraguay,Amambay,Bella Vista,2021-12-29T22:53:04+00:00,0.7,1.3,5.0
7649,focos_ams_24h.e588d3c5-316a-33fc-a16b-b74a9b2705c6,Feature,geom,Point,"[-62.15, -22.55]",-62.15,-22.55,GOES-16,Paraguay,Boquerón,Doctor Pedro P. Peña,2021-12-29T22:53:04+00:00,0.9,0.0,6.0
7650,focos_ams_24h.5ef78479-b506-33f4-9f28-4bdd86a886f3,Feature,geom,Point,"[-59.09, -23.33]",-59.09,-23.33,GOES-16,Paraguay,Presidente Hayes,Pozo Colorado,2021-12-29T22:53:01+00:00,1.0,0.0,10.0
7651,focos_ams_24h.59200de4-46ba-3fa3-af7b-199a5ccb148a,Feature,geom,Point,"[-59.13, -23.35]",-59.13,-23.35,GOES-16,Paraguay,Presidente Hayes,Pozo Colorado,2021-12-29T22:53:01+00:00,1.0,0.0,11.0
7652,focos_ams_24h.95fbb790-cbb1-3278-b97e-7ecd57b07287,Feature,geom,Point,"[-58.82, -24.17]",-58.82,-24.17,GOES-16,Paraguay,Presidente Hayes,Villa Hayes,2021-12-29T22:52:56+00:00,0.7,0.0,16.0
7653,focos_ams_24h.bb1b9aca-24ee-3b58-b377-f4922de9146b,Feature,geom,Point,"[-58.8, -24.17]",-58.8,-24.17,GOES-16,Paraguay,Presidente Hayes,Villa Hayes,2021-12-29T22:52:56+00:00,0.9,0.0,16.0
7654,focos_ams_24h.49645e2e-6597-3bdc-94c9-d6f133812d99,Feature,geom,Point,"[-59.63, -24.32]",-59.63,-24.32,GOES-16,Argentina,Formosa,Patiño,2021-12-29T22:52:53+00:00,1.0,0.0,16.0
7655,focos_ams_24h.a155063a-9ead-309b-aeb8-beaa7753bfa7,Feature,geom,Point,"[-59.64, -24.34]",-59.64,-24.34,GOES-16,Argentina,Formosa,Patiño,2021-12-29T22:52:53+00:00,1.0,0.0,16.0
7656,focos_ams_24h.d4b13e8c-ce61-33f8-958d-0c7493ee6190,Feature,geom,Point,"[-59.62, -24.35]",-59.62,-24.35,GOES-16,Argentina,Formosa,Patiño,2021-12-29T22:52:53+00:00,1.0,0.0,16.0
7657,focos_ams_24h.ed346d64-e327-30d4-8cfc-0a24fc140743,Feature,geom,Point,"[-60.29, -24.4]",-60.29,-24.4,GOES-16,Argentina,Formosa,Patiño,2021-12-29T22:52:53+00:00,1.0,0.0,0.0
7658,focos_ams_24h.7c749db6-ae57-3bec-b8ff-5a6a53dd5dba,Feature,geom,Point,"[-60.27, -24.4]",-60.27,-24.4,GOES-16,Argentina,Formosa,Patiño,2021-12-29T22:52:53+00:00,1.0,0.0,0.0
7659,focos_ams_24h.35b9a948-1c4a-322a-a9be-4cadd0864605,Feature,geom,Point,"[-58.19, -24.88]",-58.19,-24.88,GOES-16,Paraguay,Presidente Hayes,Villa Hayes,2021-12-29T22:52:51+00:00,1.0,0.4,10.0
7660,focos_ams_24h.68ccf0b6-e671-301a-be61-ea14f9746d34,Feature,geom,Point,"[-58.17, -24.88]",-58.17,-24.88,GOES-16,Paraguay,Presidente Hayes,Villa Hayes,2021-12-29T22:52:51+00:00,0.8,0.4,10.0
7661,focos_ams_24h.f9a9855b-01e9-3789-9458-25973616d3ca,Feature,geom,Point,"[-58.72, -25.06]",-58.72,-25.06,GOES-16,Argentina,Formosa,Pilagás,2021-12-29T22:52:51+00:00,1.0,0.4,6.0
7662,focos_ams_24h.bd594a6b-d6d9-3a2e-baab-346386c61a24,Feature,geom,Point,"[-58.7, -25.06]",-58.7,-25.06,GOES-16,Argentina,Formosa,Pilagás,2021-12-29T22:52:51+00:00,1.0,0.6,5.0
7663,focos_ams_24h.bfe00425-0339-346f-9a30-db6d0a822521,Feature,geom,Point,"[-57.8, -25.25]",-57.8,-25.25,GOES-16,Argentina,Formosa,Pilcomayo,2021-12-29T22:52:48+00:00,1.0,0.0,12.0
7664,focos_ams_24h.32024007-a4cc-381b-9678-f0846eb3d2d5,Feature,geom,Point,"[-57.8, -25.27]",-57.8,-25.27,GOES-16,Argentina,Formosa,Pilcomayo,2021-12-29T22:52:48+00:00,1.0,0.0,13.0
7665,focos_ams_24h.8ad4b948-0edc-362b-a424-5c5b7b9abb92,Feature,geom,Point,"[-58.46, -25.47]",-58.46,-25.47,GOES-16,Argentina,Formosa,Pilcomayo,2021-12-29T22:52:48+00:00,1.0,0.0,7.0
7666,focos_ams_24h.4fa81240-4548-3129-a0a3-ad9dadc52b6b,Feature,geom,Point,"[-58.45, -25.49]",-58.45,-25.49,GOES-16,Argentina,Formosa,Pilcomayo,2021-12-29T22:52:48+00:00,1.0,0.1,7.0
7667,focos_ams_24h.49f43f88-f6bc-359b-b420-faa10dd3dd2f,Feature,geom,Point,"[-61.01, -26.08]",-61.01,-26.08,GOES-16,Argentina,Chaco,General Güemes,2021-12-29T22:52:45+00:00,0.8,0.0,7.0
7668,focos_ams_24h.7b857e48-3af0-3a68-830e-05ba2ec5469a,Feature,geom,Point,"[-61.01, -26.1]",-61.01,-26.1,GOES-16,Argentina,Chaco,General Güemes,2021-12-29T22:52:43+00:00,0.8,0.0,7.0
7669,focos_ams_24h.0d227b4a-cabf-3216-a205-57a7256e5602,Feature,geom,Point,"[-61.05, -26.13]",-61.05,-26.13,GOES-16,Argentina,Chaco,Almirante Brown,2021-12-29T22:52:43+00:00,0.9,0.0,7.0
7670,focos_ams_24h.4e8e5f92-af56-3b10-8642-be9fef227668,Feature,geom,Point,"[-61.03, -26.13]",-61.03,-26.13,GOES-16,Argentina,Chaco,Almirante Brown,2021-12-29T22:52:43+00:00,0.8,0.0,7.0
7671,focos_ams_24h.666d61f5-3dd8-3852-afdf-006c123446af,Feature,geom,Point,"[-61.47, -27.2]",-61.47,-27.2,GOES-16,Argentina,Chaco,Doce de Octubre,2021-12-29T22:52:37+00:00,0.8,0.0,7.0
7672,focos_ams_24h.4abecab1-daf8-3a5e-a2e6-459d13f82973,Feature,geom,Point,"[-61.47, -27.22]",-61.47,-27.22,GOES-16,Argentina,Chaco,Doce de Octubre,2021-12-29T22:52:37+00:00,0.9,0.0,7.0
7673,focos_ams_24h.8cfe063f-4337-3555-9a11-d2c1147f45ef,Feature,geom,Point,"[-56.91, -27.54]",-56.91,-27.54,GOES-16,Paraguay,Misiones,Ayolas,2021-12-29T22:52:37+00:00,0.6,0.0,7.0
7674,focos_ams_24h.df1ce513-5229-3ed5-9ba5-91ea602103e5,Feature,geom,Point,"[-60.75, -28.34]",-60.75,-28.34,GOES-16,Argentina,Santa Fe,Vera,2021-12-29T22:52:32+00:00,1.0,0.0,7.0
7675,focos_ams_24h.b22c0703-6a0a-351f-a485-ab6a767ee8d1,Feature,geom,Point,"[-60.75, -28.36]",-60.75,-28.36,GOES-16,Argentina,Santa Fe,Vera,2021-12-29T22:52:32+00:00,1.0,0.0,7.0
7676,focos_ams_24h.724e8d2b-62cc-3ffc-8222-a9edfd8066f2,Feature,geom,Point,"[-60.73, -28.34]",-60.73,-28.34,GOES-16,Argentina,Santa Fe,Vera,2021-12-29T22:52:32+00:00,1.0,0.0,7.0
7677,focos_ams_24h.fa5cf757-13a2-3557-97ed-85a5767c8b61,Feature,geom,Point,"[-59.5, -30.07]",-59.5,-30.07,GOES-16,Argentina,Corrientes,Esquina,2021-12-29T22:52:22+00:00,1.0,0.0,16.0
7678,focos_ams_24h.0b47323a-7ef2-3765-bff2-2389996abad2,Feature,geom,Point,"[-59.47, -30.07]",-59.47,-30.07,GOES-16,Argentina,Corrientes,Esquina,2021-12-29T22:52:22+00:00,0.9,0.0,16.0
7679,focos_ams_24h.ce9e9e95-2441-3699-a3df-bc57b1528afb,Feature,geom,Point,"[-59.49, -30.1]",-59.49,-30.1,GOES-16,Argentina,Corrientes,Esquina,2021-12-29T22:52:22+00:00,0.9,0.0,16.0
7680,focos_ams_24h.6d22b3aa-b446-3211-a61f-be316886376f,Feature,geom,Point,"[-52.75, -30.73]",-52.75,-30.73,GOES-16,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,2021-12-29T22:52:19+00:00,0.8,0.0,15.0
7681,focos_ams_24h.f9aa2171-27b1-3593-9c69-f2a6e9f31592,Feature,geom,Point,"[-53.93, -31.74]",-53.93,-31.74,GOES-16,Brasil,RIO GRANDE DO SUL,HULHA NEGRA,2021-12-29T22:52:14+00:00,0.9,0.0,8.0
7682,focos_ams_24h.2d3a94d4-4456-39ed-b3fa-f431d0986426,Feature,geom,Point,"[-58.13, -31.49]",-58.13,-31.49,GOES-16,Argentina,Entre Ríos,Concordia,2021-12-29T22:52:14+00:00,1.0,0.0,15.0
7683,focos_ams_24h.61eed8c7-287e-3bbb-af7f-16f78e449b4a,Feature,geom,Point,"[-58.09, -31.49]",-58.09,-31.49,GOES-16,Argentina,Entre Ríos,Concordia,2021-12-29T22:52:14+00:00,0.9,0.0,16.0
7684,focos_ams_24h.de747674-1dd0-3910-a83e-26f8e233f331,Feature,geom,Point,"[-58.1, -31.51]",-58.1,-31.51,GOES-16,Argentina,Entre Ríos,Concordia,2021-12-29T22:52:14+00:00,1.0,0.0,16.0
7685,focos_ams_24h.8f12d39e-1ac4-3762-b573-474fc27dc84e,Feature,geom,Point,"[-57.44, -32.47]",-57.44,-32.47,GOES-16,Uruguay,Río Negro,n.a64,2021-12-29T22:52:11+00:00,0.8,0.0,8.0
7686,focos_ams_24h.1d1c1a02-d5b7-3aa8-a724-a1550f4da970,Feature,geom,Point,"[-57.48, -32.49]",-57.48,-32.49,GOES-16,Uruguay,Río Negro,n.a64,2021-12-29T22:52:11+00:00,1.0,0.0,8.0
7687,focos_ams_24h.88561972-e7f7-34cb-a1a6-31ff96051d4a,Feature,geom,Point,"[-57.46, -32.49]",-57.46,-32.49,GOES-16,Uruguay,Río Negro,n.a64,2021-12-29T22:52:11+00:00,0.7,0.0,8.0
7688,focos_ams_24h.e1f2fbd8-fa31-36c1-ba29-4fcd1826ff69,Feature,geom,Point,"[-57.93, -32.91]",-57.93,-32.91,GOES-16,Uruguay,Río Negro,n.a76,2021-12-29T22:52:08+00:00,1.0,0.0,8.0
